,Kmeans from PCA,Scaffold Split,Kmeans of Scaffold Split
66006,4.0,4.0,3.0
66007,1.0,2.0,0.0
66008,4.0,4.0,3.0
66009,1.0,1.0,0.0
66010,4.0,4.0,3.0
66011,4.0,1.0,3.0
66012,4.0,4.0,3.0
66013,4.0,1.0,3.0
66014,4.0,4.0,3.0
66015,4.0,4.0,3.0
66016,2.0,2.0,1.0
66017,2.0,4.0,1.0
66018,0.0,0.0,4.0
66019,2.0,4.0,1.0
66020,1.0,4.0,0.0
66021,1.0,4.0,0.0
66022,0.0,0.0,4.0
66023,2.0,4.0,1.0
66024,1.0,4.0,0.0
66025,4.0,4.0,3.0
66026,4.0,4.0,3.0
66027,0.0,0.0,4.0
66028,1.0,4.0,0.0
66029,4.0,4.0,3.0
66030,0.0,1.0,4.0
66031,1.0,4.0,0.0
66032,4.0,4.0,3.0
66033,3.0,2.0,2.0
66034,4.0,4.0,3.0
66035,1.0,4.0,0.0
66036,0.0,3.0,4.0
66037,2.0,4.0,1.0
66038,4.0,2.0,3.0
66039,1.0,4.0,0.0
66040,3.0,4.0,2.0
66041,1.0,4.0,0.0
66042,1.0,4.0,0.0
66043,4.0,4.0,3.0
66044,4.0,1.0,3.0
66045,4.0,3.0,3.0
66046,4.0,0.0,3.0
66047,4.0,3.0,3.0
66048,4.0,4.0,3.0
66049,4.0,3.0,3.0
66050,4.0,4.0,3.0
66051,4.0,4.0,3.0
66052,4.0,4.0,3.0
66053,3.0,2.0,2.0
66054,4.0,4.0,3.0
66055,4.0,4.0,3.0
66056,4.0,1.0,3.0
66057,4.0,4.0,3.0
66058,1.0,1.0,0.0
66059,4.0,4.0,3.0
66060,4.0,4.0,3.0
66061,3.0,4.0,2.0
66062,2.0,2.0,1.0
66063,4.0,4.0,3.0
66064,0.0,0.0,4.0
66065,1.0,4.0,0.0
66066,4.0,4.0,3.0
66067,4.0,4.0,3.0
66068,0.0,0.0,4.0
66069,1.0,4.0,0.0
66070,3.0,1.0,2.0
66071,4.0,2.0,3.0
66072,2.0,4.0,1.0
66073,4.0,4.0,3.0
66074,4.0,1.0,3.0
66075,4.0,1.0,3.0
66076,4.0,4.0,3.0
66077,4.0,2.0,3.0
66078,4.0,3.0,3.0
66079,4.0,2.0,3.0
66080,3.0,4.0,2.0
66081,4.0,4.0,3.0
66082,4.0,0.0,3.0
66083,4.0,4.0,3.0
66084,4.0,0.0,3.0
66085,1.0,4.0,0.0
66086,4.0,2.0,3.0
66087,4.0,4.0,3.0
66088,4.0,4.0,3.0
66089,2.0,4.0,1.0
66090,1.0,0.0,0.0
66091,1.0,4.0,0.0
66092,4.0,4.0,3.0
66093,1.0,2.0,0.0
66094,1.0,4.0,0.0
66095,0.0,0.0,4.0
66096,4.0,1.0,3.0
66097,4.0,1.0,3.0
66098,1.0,0.0,0.0
66099,4.0,4.0,3.0
66100,4.0,0.0,3.0
66101,3.0,4.0,2.0
66102,4.0,2.0,3.0
66103,4.0,4.0,3.0
66104,4.0,0.0,3.0
66105,1.0,1.0,0.0
66106,3.0,1.0,2.0
66107,0.0,0.0,4.0
66108,1.0,1.0,0.0
66109,3.0,4.0,2.0
66110,4.0,4.0,3.0
66111,1.0,4.0,0.0
66112,4.0,4.0,3.0
66113,4.0,4.0,3.0
66114,3.0,1.0,2.0
66115,3.0,2.0,2.0
66116,4.0,4.0,3.0
66117,4.0,4.0,3.0
66118,4.0,4.0,3.0
66119,3.0,4.0,2.0
66120,3.0,4.0,2.0
66121,2.0,4.0,1.0
66122,3.0,4.0,2.0
66123,4.0,4.0,3.0
66124,2.0,4.0,1.0
66125,2.0,3.0,1.0
66126,4.0,4.0,3.0
66127,0.0,4.0,4.0
66128,2.0,4.0,1.0
66129,1.0,4.0,0.0
66130,1.0,4.0,0.0
66131,1.0,2.0,0.0
66132,3.0,4.0,2.0
66133,4.0,4.0,3.0
66134,4.0,1.0,3.0
66135,0.0,0.0,4.0
66136,4.0,1.0,3.0
66137,4.0,1.0,3.0
66138,4.0,4.0,3.0
66139,2.0,2.0,1.0
66140,3.0,4.0,2.0
66141,1.0,4.0,0.0
66142,3.0,4.0,2.0
66143,4.0,4.0,3.0
66144,4.0,4.0,3.0
66145,4.0,4.0,3.0
66146,2.0,4.0,1.0
66147,4.0,4.0,3.0
66148,4.0,4.0,3.0
66149,2.0,4.0,1.0
66150,4.0,4.0,3.0
66151,3.0,4.0,2.0
66152,1.0,4.0,0.0
66153,1.0,1.0,0.0
66154,4.0,4.0,3.0
66155,4.0,1.0,3.0
66156,1.0,2.0,0.0
66157,4.0,4.0,3.0
66158,3.0,0.0,2.0
66159,4.0,4.0,3.0
66160,4.0,4.0,3.0
66161,4.0,4.0,3.0
66162,4.0,4.0,3.0
66163,4.0,1.0,3.0
66164,3.0,0.0,2.0
66165,3.0,1.0,2.0
66166,4.0,4.0,3.0
66167,4.0,4.0,3.0
66168,4.0,4.0,3.0
66169,3.0,4.0,2.0
66170,0.0,4.0,4.0
66171,4.0,1.0,3.0
66172,4.0,1.0,3.0
66173,3.0,0.0,2.0
66174,4.0,1.0,3.0
66175,4.0,1.0,3.0
66176,4.0,4.0,3.0
66177,4.0,4.0,3.0
66178,3.0,4.0,2.0
66179,2.0,4.0,1.0
66180,3.0,0.0,2.0
66181,3.0,4.0,2.0
66182,1.0,4.0,0.0
66183,4.0,1.0,3.0
66184,4.0,1.0,3.0
66185,4.0,2.0,3.0
66186,4.0,4.0,3.0
66187,4.0,2.0,3.0
66188,4.0,2.0,3.0
66189,4.0,0.0,3.0
66190,4.0,4.0,3.0
66191,1.0,1.0,0.0
66192,3.0,2.0,2.0
66193,3.0,0.0,2.0
66194,4.0,4.0,3.0
66195,1.0,1.0,0.0
66196,4.0,0.0,3.0
66197,4.0,4.0,3.0
66198,3.0,4.0,2.0
66199,3.0,0.0,2.0
66200,4.0,1.0,3.0
66201,4.0,4.0,3.0
66202,3.0,0.0,2.0
66203,4.0,2.0,3.0
66204,4.0,4.0,3.0
66205,4.0,4.0,3.0
66206,3.0,1.0,2.0
66207,4.0,0.0,3.0
66208,4.0,4.0,3.0
66209,4.0,2.0,3.0
66210,4.0,3.0,3.0
66211,4.0,4.0,3.0
66212,4.0,4.0,3.0
66213,4.0,4.0,3.0
66214,4.0,0.0,3.0
66215,4.0,4.0,3.0
66216,4.0,0.0,3.0
66217,4.0,4.0,3.0
66218,4.0,4.0,3.0
66219,1.0,1.0,0.0
66220,4.0,4.0,3.0
66221,4.0,4.0,3.0
66222,3.0,0.0,2.0
66223,3.0,4.0,2.0
66224,4.0,4.0,3.0
66225,1.0,4.0,0.0
66226,3.0,4.0,2.0
66227,1.0,4.0,0.0
66228,4.0,4.0,3.0
66229,4.0,2.0,3.0
66230,4.0,1.0,3.0
66231,1.0,1.0,0.0
66232,4.0,4.0,3.0
66233,4.0,4.0,3.0
66234,1.0,1.0,0.0
66235,4.0,0.0,3.0
66236,3.0,0.0,2.0
66237,3.0,2.0,2.0
66238,1.0,1.0,0.0
66239,3.0,1.0,2.0
66240,4.0,2.0,3.0
66241,1.0,1.0,0.0
66242,3.0,1.0,2.0
66243,3.0,0.0,2.0
66244,1.0,1.0,0.0
66245,3.0,0.0,2.0
66246,1.0,1.0,0.0
66247,3.0,1.0,2.0
66248,3.0,4.0,2.0
66249,2.0,3.0,1.0
66250,1.0,1.0,0.0
66251,1.0,1.0,0.0
66252,4.0,4.0,3.0
66253,1.0,1.0,0.0
66254,1.0,1.0,0.0
66255,1.0,1.0,0.0
66256,3.0,1.0,2.0
66257,3.0,3.0,2.0
66258,1.0,1.0,0.0
66259,1.0,2.0,0.0
66260,1.0,1.0,0.0
66261,3.0,1.0,2.0
66262,1.0,4.0,0.0
66263,3.0,0.0,2.0
66264,3.0,0.0,2.0
66265,2.0,2.0,1.0
66266,2.0,2.0,1.0
66267,1.0,4.0,0.0
66268,4.0,4.0,3.0
66269,0.0,3.0,4.0
66270,4.0,0.0,3.0
66271,2.0,4.0,1.0
66272,2.0,4.0,1.0
66273,1.0,2.0,0.0
66274,2.0,2.0,1.0
66275,1.0,4.0,0.0
66276,4.0,4.0,3.0
66277,4.0,4.0,3.0
66278,4.0,0.0,3.0
66279,3.0,1.0,2.0
66280,1.0,1.0,0.0
66281,1.0,1.0,0.0
66282,4.0,2.0,3.0
66283,3.0,0.0,2.0
66284,3.0,4.0,2.0
66285,1.0,1.0,0.0
66286,4.0,4.0,3.0
66287,1.0,2.0,0.0
66288,1.0,1.0,0.0
66289,3.0,1.0,2.0
66290,1.0,1.0,0.0
66291,3.0,0.0,2.0
66292,3.0,4.0,2.0
66293,1.0,1.0,0.0
66294,4.0,4.0,3.0
66295,4.0,0.0,3.0
66296,3.0,2.0,2.0
66297,0.0,2.0,4.0
66298,1.0,4.0,0.0
66299,0.0,0.0,4.0
66300,0.0,0.0,4.0
66301,4.0,0.0,3.0
66302,1.0,2.0,0.0
66303,1.0,4.0,0.0
66304,2.0,2.0,1.0
66305,1.0,1.0,0.0
66306,4.0,0.0,3.0
66307,1.0,1.0,0.0
66308,1.0,1.0,0.0
66309,3.0,0.0,2.0
66310,4.0,3.0,3.0
66311,3.0,1.0,2.0
66312,3.0,0.0,2.0
66313,4.0,0.0,3.0
66314,1.0,1.0,0.0
66315,3.0,0.0,2.0
66316,3.0,3.0,2.0
66317,4.0,4.0,3.0
66318,4.0,4.0,3.0
66319,4.0,4.0,3.0
66320,4.0,0.0,3.0
66321,4.0,4.0,3.0
66322,4.0,1.0,3.0
66323,4.0,4.0,3.0
66324,4.0,4.0,3.0
66325,4.0,4.0,3.0
66326,4.0,4.0,3.0
66327,3.0,1.0,2.0
66328,4.0,4.0,3.0
66329,4.0,1.0,3.0
66330,4.0,1.0,3.0
66331,4.0,4.0,3.0
66332,4.0,4.0,3.0
66333,4.0,4.0,3.0
66334,3.0,4.0,2.0
66335,3.0,2.0,2.0
66336,0.0,0.0,4.0
66337,1.0,0.0,0.0
66338,0.0,0.0,4.0
66339,1.0,1.0,0.0
66340,0.0,0.0,4.0
66341,1.0,4.0,0.0
66342,2.0,4.0,1.0
66343,4.0,4.0,3.0
66344,4.0,4.0,3.0
66345,4.0,1.0,3.0
66346,3.0,1.0,2.0
66347,4.0,1.0,3.0
66348,4.0,4.0,3.0
66349,4.0,1.0,3.0
66350,2.0,3.0,1.0
66351,4.0,1.0,3.0
66352,4.0,1.0,3.0
66353,4.0,1.0,3.0
66354,4.0,4.0,3.0
66355,3.0,1.0,2.0
66356,4.0,4.0,3.0
66357,1.0,1.0,0.0
66358,1.0,1.0,0.0
66359,3.0,1.0,2.0
66360,2.0,4.0,1.0
66361,1.0,1.0,0.0
66362,3.0,2.0,2.0
66363,3.0,4.0,2.0
66364,1.0,1.0,0.0
66365,4.0,0.0,3.0
66366,3.0,0.0,2.0
66367,3.0,4.0,2.0
66368,1.0,1.0,0.0
66369,4.0,0.0,3.0
66370,1.0,2.0,0.0
66371,4.0,0.0,3.0
66372,4.0,4.0,3.0
66373,4.0,4.0,3.0
66374,4.0,4.0,3.0
66375,4.0,4.0,3.0
66376,4.0,1.0,3.0
66377,4.0,4.0,3.0
66378,4.0,4.0,3.0
66379,4.0,4.0,3.0
66380,4.0,4.0,3.0
66381,2.0,4.0,1.0
66382,3.0,4.0,2.0
66383,1.0,4.0,0.0
66384,4.0,4.0,3.0
66385,0.0,0.0,4.0
66386,4.0,4.0,3.0
66387,0.0,0.0,4.0
66388,1.0,4.0,0.0
66389,2.0,4.0,1.0
66390,3.0,0.0,2.0
66391,1.0,4.0,0.0
66392,1.0,2.0,0.0
66393,4.0,1.0,3.0
66394,4.0,1.0,3.0
66395,4.0,1.0,3.0
66396,3.0,4.0,2.0
66397,4.0,4.0,3.0
66398,3.0,4.0,2.0
66399,2.0,4.0,1.0
66400,2.0,4.0,1.0
66401,3.0,2.0,2.0
66402,3.0,4.0,2.0
66403,0.0,0.0,4.0
66404,2.0,4.0,1.0
66405,3.0,4.0,2.0
66406,2.0,3.0,1.0
66407,4.0,4.0,3.0
66408,3.0,1.0,2.0
66409,0.0,3.0,4.0
66410,1.0,1.0,0.0
66411,2.0,4.0,1.0
66412,4.0,4.0,3.0
66413,1.0,1.0,0.0
66414,1.0,2.0,0.0
66415,4.0,1.0,3.0
66416,1.0,1.0,0.0
66417,1.0,1.0,0.0
66418,4.0,3.0,3.0
66419,3.0,1.0,2.0
66420,1.0,1.0,0.0
66421,3.0,4.0,2.0
66422,1.0,1.0,0.0
66423,1.0,1.0,0.0
66424,1.0,1.0,0.0
66425,3.0,0.0,2.0
66426,4.0,1.0,3.0
66427,3.0,3.0,2.0
66428,4.0,1.0,3.0
66429,1.0,0.0,0.0
66430,1.0,0.0,0.0
66431,4.0,1.0,3.0
66432,2.0,4.0,1.0
66433,3.0,0.0,2.0
66434,4.0,2.0,3.0
66435,1.0,2.0,0.0
66436,4.0,2.0,3.0
66437,3.0,4.0,2.0
66438,4.0,4.0,3.0
66439,0.0,0.0,4.0
66440,1.0,4.0,0.0
66441,0.0,4.0,4.0
66442,4.0,4.0,3.0
66443,1.0,4.0,0.0
66444,3.0,4.0,2.0
66445,4.0,0.0,3.0
66446,1.0,1.0,0.0
66447,0.0,0.0,4.0
66448,4.0,4.0,3.0
66449,1.0,1.0,0.0
66450,3.0,1.0,2.0
66451,1.0,1.0,0.0
66452,2.0,4.0,1.0
66453,3.0,1.0,2.0
66454,2.0,4.0,1.0
66455,4.0,4.0,3.0
66456,3.0,0.0,2.0
66457,1.0,1.0,0.0
66458,2.0,0.0,1.0
66459,2.0,0.0,1.0
66460,3.0,1.0,2.0
66461,4.0,0.0,3.0
66462,4.0,2.0,3.0
66463,3.0,0.0,2.0
66464,4.0,2.0,3.0
66465,1.0,2.0,0.0
66466,2.0,4.0,1.0
66467,2.0,0.0,1.0
66468,3.0,0.0,2.0
66469,1.0,0.0,0.0
66470,3.0,4.0,2.0
66471,3.0,4.0,2.0
66472,4.0,4.0,3.0
66473,4.0,4.0,3.0
66474,0.0,4.0,4.0
66475,2.0,0.0,1.0
66476,0.0,0.0,4.0
66477,2.0,0.0,1.0
66478,2.0,2.0,1.0
66479,3.0,4.0,2.0
66480,3.0,4.0,2.0
66481,3.0,2.0,2.0
66482,3.0,1.0,2.0
66483,4.0,1.0,3.0
66484,3.0,1.0,2.0
66485,4.0,2.0,3.0
66486,1.0,1.0,0.0
66487,0.0,2.0,4.0
66488,1.0,0.0,0.0
66489,1.0,0.0,0.0
66490,4.0,2.0,3.0
66491,3.0,1.0,2.0
66492,4.0,1.0,3.0
66493,3.0,0.0,2.0
66494,3.0,1.0,2.0
66495,3.0,1.0,2.0
66496,1.0,0.0,0.0
66497,3.0,2.0,2.0
66498,4.0,0.0,3.0
66499,1.0,1.0,0.0
66500,3.0,0.0,2.0
66501,4.0,4.0,3.0
66502,1.0,0.0,0.0
66503,3.0,1.0,2.0
66504,3.0,1.0,2.0
66505,1.0,4.0,0.0
66506,4.0,1.0,3.0
66507,3.0,1.0,2.0
66508,3.0,1.0,2.0
66509,4.0,1.0,3.0
66510,1.0,0.0,0.0
66511,3.0,4.0,2.0
66512,4.0,4.0,3.0
66513,3.0,4.0,2.0
66514,2.0,0.0,1.0
66515,3.0,3.0,2.0
66516,1.0,0.0,0.0
66517,3.0,0.0,2.0
66518,4.0,0.0,3.0
66519,2.0,0.0,1.0
66520,4.0,2.0,3.0
66521,4.0,1.0,3.0
66522,3.0,1.0,2.0
66523,4.0,1.0,3.0
66524,2.0,0.0,1.0
66525,2.0,4.0,1.0
66526,3.0,4.0,2.0
66527,2.0,4.0,1.0
66528,4.0,3.0,3.0
66529,4.0,2.0,3.0
66530,1.0,0.0,0.0
66531,4.0,2.0,3.0
66532,4.0,4.0,3.0
66533,4.0,2.0,3.0
66534,4.0,4.0,3.0
66535,1.0,0.0,0.0
66536,2.0,2.0,1.0
66537,4.0,0.0,3.0
66538,2.0,0.0,1.0
66539,2.0,1.0,1.0
66540,2.0,1.0,1.0
66541,2.0,1.0,1.0
66542,4.0,4.0,3.0
66543,2.0,0.0,1.0
66544,1.0,0.0,0.0
66545,1.0,4.0,0.0
66546,1.0,1.0,0.0
66547,1.0,1.0,0.0
66548,1.0,4.0,0.0
66549,2.0,1.0,1.0
66550,1.0,0.0,0.0
66551,1.0,0.0,0.0
66552,2.0,0.0,1.0
66553,4.0,0.0,3.0
66554,3.0,4.0,2.0
66555,4.0,1.0,3.0
66556,4.0,4.0,3.0
66557,1.0,0.0,0.0
66558,4.0,2.0,3.0
66559,3.0,1.0,2.0
66560,3.0,1.0,2.0
66561,2.0,4.0,1.0
66562,2.0,2.0,1.0
66563,4.0,4.0,3.0
66564,3.0,4.0,2.0
66565,3.0,3.0,2.0
66566,1.0,0.0,0.0
66567,3.0,3.0,2.0
66568,4.0,1.0,3.0
66569,1.0,1.0,0.0
66570,1.0,0.0,0.0
66571,1.0,1.0,0.0
66572,3.0,0.0,2.0
66573,0.0,1.0,4.0
66574,2.0,0.0,1.0
66575,2.0,1.0,1.0
66576,2.0,0.0,1.0
66577,2.0,0.0,1.0
66578,2.0,0.0,1.0
66579,1.0,0.0,0.0
66580,1.0,1.0,0.0
66581,3.0,4.0,2.0
66582,2.0,1.0,1.0
66583,1.0,4.0,0.0
66584,1.0,0.0,0.0
66585,2.0,1.0,1.0
66586,3.0,4.0,2.0
66587,4.0,0.0,3.0
66588,2.0,1.0,1.0
66589,2.0,0.0,1.0
66590,2.0,1.0,1.0
66591,1.0,1.0,0.0
66592,2.0,0.0,1.0
66593,1.0,1.0,0.0
66594,2.0,0.0,1.0
66595,4.0,4.0,3.0
66596,1.0,1.0,0.0
66597,1.0,4.0,0.0
66598,0.0,4.0,4.0
66599,1.0,4.0,0.0
66600,2.0,4.0,1.0
66601,1.0,0.0,0.0
66602,1.0,0.0,0.0
66603,0.0,1.0,4.0
66604,2.0,1.0,1.0
66605,4.0,4.0,3.0
66606,1.0,4.0,0.0
66607,3.0,3.0,2.0
66608,4.0,1.0,3.0
66609,1.0,1.0,0.0
66610,1.0,1.0,0.0
66611,2.0,0.0,1.0
66612,3.0,1.0,2.0
66613,3.0,1.0,2.0
66614,1.0,2.0,0.0
66615,1.0,0.0,0.0
66616,1.0,1.0,0.0
66617,4.0,1.0,3.0
66618,3.0,2.0,2.0
66619,3.0,1.0,2.0
66620,3.0,0.0,2.0
66621,3.0,1.0,2.0
66622,1.0,2.0,0.0
66623,3.0,4.0,2.0
66624,4.0,3.0,3.0
66625,3.0,0.0,2.0
66626,3.0,3.0,2.0
66627,3.0,0.0,2.0
66628,3.0,1.0,2.0
66629,4.0,1.0,3.0
66630,1.0,0.0,0.0
66631,2.0,4.0,1.0
66632,3.0,4.0,2.0
66633,4.0,4.0,3.0
66634,0.0,0.0,4.0
66635,1.0,4.0,0.0
66636,2.0,2.0,1.0
66637,3.0,1.0,2.0
66638,1.0,1.0,0.0
66639,4.0,2.0,3.0
66640,3.0,4.0,2.0
66641,1.0,1.0,0.0
66642,1.0,4.0,0.0
66643,2.0,0.0,1.0
66644,3.0,1.0,2.0
66645,3.0,0.0,2.0
66646,3.0,1.0,2.0
66647,1.0,0.0,0.0
66648,4.0,4.0,3.0
66649,3.0,1.0,2.0
66650,4.0,2.0,3.0
66651,2.0,4.0,1.0
66652,4.0,4.0,3.0
66653,2.0,1.0,1.0
66654,2.0,0.0,1.0
66655,2.0,0.0,1.0
66656,2.0,0.0,1.0
66657,2.0,1.0,1.0
66658,1.0,4.0,0.0
66659,2.0,4.0,1.0
66660,1.0,1.0,0.0
66661,1.0,4.0,0.0
66662,3.0,0.0,2.0
66663,3.0,2.0,2.0
66664,2.0,0.0,1.0
66665,4.0,4.0,3.0
66666,2.0,1.0,1.0
66667,2.0,1.0,1.0
66668,2.0,1.0,1.0
66669,2.0,1.0,1.0
66670,1.0,1.0,0.0
66671,1.0,1.0,0.0
66672,3.0,4.0,2.0
66673,2.0,4.0,1.0
66674,1.0,1.0,0.0
66675,1.0,0.0,0.0
66676,2.0,4.0,1.0
66677,1.0,2.0,0.0
66678,4.0,4.0,3.0
66679,3.0,1.0,2.0
66680,4.0,1.0,3.0
66681,3.0,1.0,2.0
66682,4.0,2.0,3.0
66683,3.0,1.0,2.0
66684,2.0,2.0,1.0
66685,3.0,0.0,2.0
66686,3.0,1.0,2.0
66687,0.0,4.0,4.0
66688,4.0,4.0,3.0
66689,3.0,1.0,2.0
66690,1.0,2.0,0.0
66691,4.0,1.0,3.0
66692,1.0,0.0,0.0
66693,1.0,0.0,0.0
66694,3.0,4.0,2.0
66695,3.0,1.0,2.0
66696,1.0,0.0,0.0
66697,3.0,2.0,2.0
66698,3.0,1.0,2.0
66699,3.0,1.0,2.0
66700,3.0,2.0,2.0
66701,3.0,0.0,2.0
66702,0.0,1.0,4.0
66703,2.0,1.0,1.0
66704,4.0,4.0,3.0
66705,2.0,0.0,1.0
66706,4.0,0.0,3.0
66707,0.0,4.0,4.0
66708,4.0,4.0,3.0
66709,0.0,0.0,4.0
66710,4.0,4.0,3.0
66711,2.0,2.0,1.0
66712,3.0,4.0,2.0
66713,1.0,1.0,0.0
66714,1.0,4.0,0.0
66715,3.0,0.0,2.0
66716,1.0,1.0,0.0
66717,1.0,0.0,0.0
66718,1.0,4.0,0.0
66719,1.0,0.0,0.0
66720,4.0,1.0,3.0
66721,2.0,0.0,1.0
66722,4.0,4.0,3.0
66723,3.0,4.0,2.0
66724,0.0,0.0,4.0
66725,1.0,4.0,0.0
66726,2.0,4.0,1.0
66727,3.0,4.0,2.0
66728,4.0,4.0,3.0
66729,0.0,4.0,4.0
66730,4.0,4.0,3.0
66731,1.0,0.0,0.0
66732,2.0,0.0,1.0
66733,1.0,2.0,0.0
66734,3.0,1.0,2.0
66735,1.0,2.0,0.0
66736,4.0,0.0,3.0
66737,3.0,2.0,2.0
66738,3.0,2.0,2.0
66739,3.0,1.0,2.0
66740,4.0,4.0,3.0
66741,0.0,0.0,4.0
66742,0.0,0.0,4.0
66743,2.0,4.0,1.0
66744,0.0,4.0,4.0
66745,4.0,4.0,3.0
66746,0.0,4.0,4.0
66747,1.0,1.0,0.0
66748,3.0,1.0,2.0
66749,2.0,1.0,1.0
66750,2.0,0.0,1.0
66751,3.0,4.0,2.0
66752,4.0,0.0,3.0
66753,2.0,1.0,1.0
66754,2.0,0.0,1.0
66755,2.0,1.0,1.0
66756,2.0,0.0,1.0
66757,1.0,1.0,0.0
66758,1.0,1.0,0.0
66759,1.0,0.0,0.0
66760,1.0,0.0,0.0
66761,3.0,4.0,2.0
66762,2.0,2.0,1.0
66763,3.0,4.0,2.0
66764,1.0,4.0,0.0
66765,1.0,0.0,0.0
66766,1.0,1.0,0.0
66767,4.0,4.0,3.0
66768,3.0,1.0,2.0
66769,4.0,1.0,3.0
66770,4.0,2.0,3.0
66771,3.0,4.0,2.0
66772,4.0,2.0,3.0
66773,1.0,4.0,0.0
66774,2.0,4.0,1.0
66775,2.0,4.0,1.0
66776,4.0,2.0,3.0
66777,4.0,4.0,3.0
66778,2.0,1.0,1.0
66779,4.0,4.0,3.0
66780,2.0,0.0,1.0
66781,3.0,2.0,2.0
66782,1.0,4.0,0.0
66783,4.0,4.0,3.0
66784,1.0,0.0,0.0
66785,3.0,4.0,2.0
66786,1.0,0.0,0.0
66787,1.0,4.0,0.0
66788,1.0,1.0,0.0
66789,4.0,4.0,3.0
66790,1.0,4.0,0.0
66791,1.0,1.0,0.0
66792,1.0,1.0,0.0
66793,2.0,0.0,1.0
66794,2.0,0.0,1.0
66795,3.0,1.0,2.0
66796,3.0,1.0,2.0
66797,1.0,0.0,0.0
66798,3.0,1.0,2.0
66799,3.0,1.0,2.0
66800,3.0,1.0,2.0
66801,3.0,2.0,2.0
66802,3.0,0.0,2.0
66803,3.0,1.0,2.0
66804,1.0,4.0,0.0
66805,4.0,4.0,3.0
66806,4.0,0.0,3.0
66807,4.0,0.0,3.0
66808,1.0,0.0,0.0
66809,4.0,0.0,3.0
66810,4.0,2.0,3.0
66811,3.0,1.0,2.0
66812,1.0,0.0,0.0
66813,1.0,1.0,0.0
66814,1.0,0.0,0.0
66815,1.0,0.0,0.0
66816,3.0,4.0,2.0
66817,4.0,4.0,3.0
66818,4.0,4.0,3.0
66819,4.0,2.0,3.0
66820,2.0,4.0,1.0
66821,2.0,4.0,1.0
66822,4.0,4.0,3.0
66823,1.0,3.0,0.0
66824,2.0,3.0,1.0
66825,0.0,4.0,4.0
66826,4.0,0.0,3.0
66827,4.0,2.0,3.0
66828,1.0,1.0,0.0
66829,2.0,0.0,1.0
66830,1.0,4.0,0.0
66831,4.0,2.0,3.0
66832,4.0,2.0,3.0
66833,1.0,3.0,0.0
66834,3.0,2.0,2.0
66835,2.0,3.0,1.0
66836,4.0,2.0,3.0
66837,2.0,0.0,1.0
66838,2.0,2.0,1.0
66839,3.0,2.0,2.0
66840,2.0,4.0,1.0
66841,2.0,2.0,1.0
66842,1.0,0.0,0.0
66843,2.0,4.0,1.0
66844,3.0,4.0,2.0
66845,4.0,2.0,3.0
66846,1.0,1.0,0.0
66847,3.0,4.0,2.0
66848,2.0,2.0,1.0
66849,1.0,0.0,0.0
66850,1.0,0.0,0.0
66851,1.0,0.0,0.0
66852,1.0,0.0,0.0
66853,1.0,0.0,0.0
66854,1.0,3.0,0.0
66855,1.0,0.0,0.0
66856,1.0,0.0,0.0
66857,1.0,0.0,0.0
66858,2.0,2.0,1.0
66859,1.0,4.0,0.0
66860,1.0,1.0,0.0
66861,2.0,2.0,1.0
66862,1.0,4.0,0.0
66863,4.0,4.0,3.0
66864,1.0,4.0,0.0
66865,2.0,4.0,1.0
66866,1.0,4.0,0.0
66867,2.0,2.0,1.0
66868,1.0,4.0,0.0
66869,2.0,1.0,1.0
66870,3.0,4.0,2.0
66871,1.0,0.0,0.0
66872,4.0,4.0,3.0
66873,2.0,4.0,1.0
66874,4.0,4.0,3.0
66875,4.0,4.0,3.0
66876,2.0,2.0,1.0
66877,2.0,2.0,1.0
66878,4.0,2.0,3.0
66879,4.0,4.0,3.0
66880,2.0,2.0,1.0
66881,2.0,1.0,1.0
66882,2.0,4.0,1.0
66883,4.0,2.0,3.0
66884,3.0,2.0,2.0
66885,2.0,4.0,1.0
66886,1.0,1.0,0.0
66887,3.0,4.0,2.0
66888,4.0,2.0,3.0
66889,4.0,2.0,3.0
66890,4.0,2.0,3.0
66891,4.0,2.0,3.0
66892,2.0,4.0,1.0
66893,4.0,4.0,3.0
66894,4.0,2.0,3.0
66895,1.0,1.0,0.0
66896,0.0,1.0,4.0
66897,3.0,4.0,2.0
66898,3.0,2.0,2.0
66899,3.0,4.0,2.0
66900,2.0,4.0,1.0
66901,2.0,4.0,1.0
66902,4.0,2.0,3.0
66903,2.0,4.0,1.0
66904,3.0,3.0,2.0
66905,3.0,1.0,2.0
66906,3.0,1.0,2.0
66907,1.0,4.0,0.0
66908,2.0,2.0,1.0
66909,3.0,4.0,2.0
66910,2.0,4.0,1.0
66911,2.0,0.0,1.0
66912,1.0,0.0,0.0
66913,1.0,4.0,0.0
66914,1.0,4.0,0.0
66915,1.0,4.0,0.0
66916,1.0,4.0,0.0
66917,1.0,4.0,0.0
66918,4.0,4.0,3.0
66919,4.0,2.0,3.0
66920,4.0,2.0,3.0
66921,4.0,0.0,3.0
66922,1.0,4.0,0.0
66923,1.0,0.0,0.0
66924,1.0,0.0,0.0
66925,1.0,0.0,0.0
66926,1.0,0.0,0.0
66927,1.0,0.0,0.0
66928,1.0,0.0,0.0
66929,1.0,0.0,0.0
66930,1.0,0.0,0.0
66931,1.0,0.0,0.0
66932,4.0,2.0,3.0
66933,4.0,2.0,3.0
66934,4.0,2.0,3.0
66935,4.0,2.0,3.0
66936,2.0,4.0,1.0
